6
MPGb MPGa 0.100000 0.000000 1.000000
MPGa MPGe 0.100000 1.000000 1.000000
HGb HGa 0.100000 0.000000 1.000000
HGa MPGe 0.100000 1.000000 1.000000
HGa HGe 0.100000 1.000000 1.000000
PUD MPGe 0.100000 1.000000 1.000000
